time,posX,setPosX,posY,setPosY,posZ,setPosZ,angleX,setAngleX,angleY,setAngleY,angleZ,setAngleZ,m1,m2,m3,m4
004.905,5.1918316,10.0,0.0,0.0,10.009844,10.0,-0.41839996,-0.43633232,0.0,0.0,0.0,0.0,0.43545493,0.43545493,0.49373934,0.49373934
004.910,5.2047496,10.0,0.0,0.0,10.009799,10.0,-0.41885182,-0.43633232,0.0,0.0,0.0,0.0,0.47090232,0.47090232,0.45873523,0.45873523
004.915,5.2175584,10.0,0.0,0.0,10.009755,10.0,-0.41927558,-0.43633232,0.0,0.0,0.0,0.0,0.4365512,0.4365512,0.49352968,0.49352968
004.920,5.230258,10.0,0.0,0.0,10.009711,10.0,-0.41970578,-0.43633232,0.0,0.0,0.0,0.0,0.471216,0.471216,0.45815435,0.45815435
004.925,5.242848,10.0,0.0,0.0,10.009667,10.0,-0.4201085,-0.43633232,0.0,0.0,0.0,0.0,0.4370493,0.4370493,0.49275485,0.49275485
004.930,5.255328,10.0,0.0,0.0,10.009624,10.0,-0.42051807,-0.43633232,0.0,0.0,0.0,0.0,0.47208658,0.47208658,0.45815137,0.45815137
004.935,5.267699,10.0,0.0,0.0,10.009581,10.0,-0.4209008,-0.43633232,0.0,0.0,0.0,0.0,0.43811658,0.43811658,0.4925553,0.4925553
004.940,5.279959,10.0,0.0,0.0,10.009538,10.0,-0.42129079,-0.39399052,0.0,0.0,0.0,0.0,0.47232506,0.47232506,0.4576268,0.4576268
004.945,5.292102,10.0,0.0,0.0,10.009513,10.0,-0.42118737,-0.3319521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
004.950,5.3041263,10.0,0.0,0.0,10.009507,10.0,-0.42059055,-0.26938057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
004.955,5.3160324,10.0,0.0,0.0,10.00952,10.0,-0.41950032,-0.20660782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
004.960,5.327821,10.0,0.0,0.0,10.009551,10.0,-0.41791672,-0.14396954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
004.965,5.339492,10.0,0.0,0.0,10.009602,10.0,-0.4158397,-0.08146572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
004.970,5.351046,10.0,0.0,0.0,10.009671,10.0,-0.41326928,-0.019097328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
004.975,5.3624845,10.0,0.0,0.0,10.00976,10.0,-0.41020548,0.042798996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
004.980,5.3738074,10.0,0.0,0.0,10.009869,10.0,-0.40664828,0.10455799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
004.985,5.385016,10.0,0.0,0.0,10.009997,10.0,-0.40259767,0.16584301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
004.990,5.3961115,10.0,0.0,0.0,10.010147,10.0,-0.39805368,0.2263174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
004.995,5.407095,10.0,0.0,0.0,10.010318,10.0,-0.39301628,0.2863145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.000,5.417968,10.0,0.0,0.0,10.01051,10.0,-0.38748547,0.34549856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.005,5.4287314,10.0,0.0,0.0,10.010725,10.0,-0.3814613,0.4038658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.010,5.4393873,10.0,0.0,0.0,10.010963,10.0,-0.3749437,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.015,5.4499373,10.0,0.0,0.0,10.011225,10.0,-0.3679327,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.020,5.4603834,10.0,0.0,0.0,10.011511,10.0,-0.36042833,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.025,5.4707274,10.0,0.0,0.0,10.011823,10.0,-0.35243055,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.030,5.480972,10.0,0.0,0.0,10.01216,10.0,-0.34393936,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.035,5.491119,10.0,0.0,0.0,10.012525,10.0,-0.3349548,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.040,5.5011706,10.0,0.0,0.0,10.012917,10.0,-0.32547683,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.045,5.51113,10.0,0.0,0.0,10.013337,10.0,-0.31550545,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.050,5.5209994,10.0,0.0,0.0,10.013787,10.0,-0.3050407,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.055,5.530782,10.0,0.0,0.0,10.014268,10.0,-0.29408252,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.060,5.5404816,10.0,0.0,0.0,10.01478,10.0,-0.28263095,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.065,5.5501003,10.0,0.0,0.0,10.015325,10.0,-0.27068597,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.070,5.5596414,10.0,0.0,0.0,10.0159025,10.0,-0.2582476,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.075,5.569109,10.0,0.0,0.0,10.016515,10.0,-0.24531585,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.080,5.578506,10.0,0.0,0.0,10.017162,10.0,-0.2318907,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.085,5.5878367,10.0,0.0,0.0,10.017845,10.0,-0.21797214,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.090,5.597105,10.0,0.0,0.0,10.018565,10.0,-0.20356019,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.095,5.606315,10.0,0.0,0.0,10.019323,10.0,-0.18865484,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.100,5.615471,10.0,0.0,0.0,10.02012,10.0,-0.17325608,0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
005.105,5.624615,10.0,0.0,0.0,10.020736,10.0,-0.15796931,0.43633232,0.0,0.0,0.0,0.0,0.2269345,0.2269345,0.0,0.0
005.110,5.63372,10.0,0.0,0.0,10.021356,10.0,-0.14311293,0.43633232,0.0,0.0,0.0,0.0,0.8723093,0.8723093,0.0,0.0
005.115,5.6427937,10.0,0.0,0.0,10.021944,10.0,-0.12862611,0.43633232,0.0,0.0,0.0,0.0,0.74901676,0.74901676,0.0,0.0
005.120,5.6518397,10.0,0.0,0.0,10.022503,10.0,-0.11450936,0.43633232,0.0,0.0,0.0,0.0,0.750046,0.750046,0.0,0.0
005.125,5.6608615,10.0,0.0,0.0,10.023026,10.0,-0.10075316,0.43633232,0.0,0.0,0.0,0.0,0.73074377,0.73074377,0.0,0.0
005.130,5.6698627,10.0,0.0,0.0,10.02351,10.0,-0.08735022,0.43633232,0.0,0.0,0.0,0.0,0.7159799,0.7159799,0.0,0.0
005.135,5.6788464,10.0,0.0,0.0,10.023951,10.0,-0.074293226,0.43633232,0.0,0.0,0.0,0.0,0.7011548,0.7011548,0.0,0.0
005.140,5.687815,10.0,0.0,0.0,10.0243435,10.0,-0.06157452,0.43633232,0.0,0.0,0.0,0.0,0.6856288,0.6856288,0.0,0.0
005.145,5.696772,10.0,0.0,0.0,10.024685,10.0,-0.049187183,0.43633232,0.0,0.0,0.0,0.0,0.6716056,0.6716056,0.0,0.0
005.150,5.7057195,10.0,0.0,0.0,10.024971,10.0,-0.0371242,0.43633232,0.0,0.0,0.0,0.0,0.65738964,0.65738964,0.0,0.0
005.155,5.71466,10.0,0.0,0.0,10.025198,10.0,-0.025378764,0.43633232,0.0,0.0,0.0,0.0,0.6435914,0.6435914,0.0,0.0
005.160,5.723596,10.0,0.0,0.0,10.025361,10.0,-0.013944181,0.43633232,0.0,0.0,0.0,0.0,0.63002765,0.63002765,0.0,0.0
005.165,5.7325296,10.0,0.0,0.0,10.025457,10.0,-0.0028143069,0.43633232,0.0,0.0,0.0,0.0,0.617573,0.617573,0.0,0.0
005.170,5.7414627,10.0,0.0,0.0,10.025483,10.0,0.00801745,0.43633232,0.0,0.0,0.0,0.0,0.60421234,0.60421234,0.0,0.0
005.175,5.750397,10.0,0.0,0.0,10.025463,10.0,0.01860485,0.43633232,0.0,0.0,0.0,0.0,0.59170234,0.59170234,0.09645161,0.09645161
005.180,5.7593355,10.0,0.0,0.0,10.025413,10.0,0.028907781,0.43633232,0.0,0.0,0.0,0.0,0.6599133,0.6599133,0.08335993,0.08335993
005.185,5.7682805,10.0,0.0,0.0,10.025342,10.0,0.038979333,0.43633232,0.0,0.0,0.0,0.0,0.6246696,0.6246696,0.15571743,0.15571743
005.190,5.7772346,10.0,0.0,0.0,10.025259,10.0,0.048779257,0.43633232,0.0,0.0,0.0,0.0,0.67781913,0.67781913,0.1272935,0.1272935
005.195,5.7862,10.0,0.0,0.0,10.025167,10.0,0.058360107,0.43633232,0.0,0.0,0.0,0.0,0.6324075,0.6324075,0.18839961,0.18839961
005.200,5.79518,10.0,0.0,0.0,10.025071,10.0,0.06768156,0.43633232,0.0,0.0,0.0,0.0,0.6788776,0.6788776,0.15313217,0.15313217
005.205,5.804176,10.0,0.0,0.0,10.024971,10.0,0.07679565,0.43633232,0.0,0.0,0.0,0.0,0.6294681,0.6294681,0.20921436,0.20921436
005.210,5.8131905,10.0,0.0,0.0,10.024869,10.0,0.08566192,0.43633232,0.0,0.0,0.0,0.0,0.6732708,0.6732708,0.17097816,0.17097816
005.215,5.822226,10.0,0.0,0.0,10.024766,10.0,0.0943321,0.43633232,0.0,0.0,0.0,0.0,0.6224843,0.6224843,0.2250615,0.2250615
005.220,5.831285,10.0,0.0,0.0,10.024662,10.0,0.10276538,0.43633232,0.0,0.0,0.0,0.0,0.66491854,0.66491854,0.18478927,0.18478927
005.225,5.840369,10.0,0.0,0.0,10.024558,10.0,0.11101323,0.43633232,0.0,0.0,0.0,0.0,0.6138536,0.6138536,0.23802581,0.23802581
005.230,5.8494806,10.0,0.0,0.0,10.024453,10.0,0.119034685,0.43633232,0.0,0.0,0.0,0.0,0.6558826,0.6558826,0.19702408,0.19702408
005.235,5.8586216,10.0,0.0,0.0,10.024349,10.0,0.12688081,0.43633232,0.0,0.0,0.0,0.0,0.6052144,0.6052144,0.24987346,0.24987346
005.240,5.8677936,10.0,0.0,0.0,10.024244,10.0,0.13451053,0.43633232,0.0,0.0,0.0,0.0,0.6467904,0.6467904,0.20818034,0.20818034
005.245,5.876999,10.0,0.0,0.0,10.02414,10.0,0.14197442,0.43633232,0.0,0.0,0.0,0.0,0.5966249,0.5966249,0.2605272,0.2605272
005.250,5.886239,10.0,0.0,0.0,10.024036,10.0,0.14923161,0.43633232,0.0,0.0,0.0,0.0,0.63798547,0.63798547,0.21904966,0.21904966
005.255,5.8955164,10.0,0.0,0.0,10.023932,10.0,0.15633194,0.43633232,0.0,0.0,0.0,0.0,0.5879868,0.5879868,0.2700757,0.2700757
005.260,5.9048324,10.0,0.0,0.0,10.0238285,10.0,0.16323471,0.43633232,0.0,0.0,0.0,0.0,0.6297432,0.6297432,0.2293469,0.2293469
005.265,5.914189,10.0,0.0,0.0,10.023725,10.0,0.1699892,0.43633232,0.0,0.0,0.0,0.0,0.5803226,0.5803226,0.27979508,0.27979508
005.270,5.9235873,10.0,0.0,0.0,10.023621,10.0,0.17655484,0.43633232,0.0,0.0,0.0,0.0,0.62195516,0.62195516,0.23919031,0.23919031
005.275,5.9330297,10.0,0.0,0.0,10.023517,10.0,0.18298042,0.43633232,0.0,0.0,0.0,0.0,0.5730219,0.5730219,0.2891512,0.2891512
005.280,5.9425173,10.0,0.0,0.0,10.023413,10.0,0.18922529,0.43548012,0.0,0.0,0.0,0.0,0.6147212,0.6147212,0.2484797,0.2484797
005.285,5.9520593,10.0,0.0,0.0,10.023348,10.0,0.19497676,0.38140917,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.290,5.961657,10.0,0.0,0.0,10.023321,10.0,0.20023485,0.32624197,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.295,5.9713125,10.0,0.0,0.0,10.023333,10.0,0.20499952,0.26964092,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.300,5.9810266,10.0,0.0,0.0,10.023381,10.0,0.2092708,0.21227217,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.305,5.990801,10.0,0.0,0.0,10.023468,10.0,0.2130487,0.15379953,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.310,6.000636,10.0,0.0,0.0,10.023592,10.0,0.21633318,0.0945549,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.315,6.010534,10.0,0.0,0.0,10.023753,10.0,0.21912427,0.0342021,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.320,6.020494,10.0,0.0,0.0,10.023951,10.0,0.22142197,-0.026256561,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.325,6.0305176,10.0,0.0,0.0,10.024185,10.0,0.22322626,-0.08749199,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.330,6.0406055,10.0,0.0,0.0,10.024456,10.0,0.22453716,-0.14950466,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.335,6.050758,10.0,0.0,0.0,10.024764,10.0,0.22535467,-0.21162748,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.340,6.0609746,10.0,0.0,0.0,10.025108,10.0,0.22567877,-0.27385998,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.345,6.071256,10.0,0.0,0.0,10.025489,10.0,0.22550948,-0.33653736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.350,6.081602,10.0,0.0,0.0,10.025906,10.0,0.22484678,-0.39899015,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.355,6.0920124,10.0,0.0,0.0,10.02636,10.0,0.22369069,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.360,6.102487,10.0,0.0,0.0,10.02685,10.0,0.2220412,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.365,6.113025,10.0,0.0,0.0,10.027376,10.0,0.21989831,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.370,6.1236267,10.0,0.0,0.0,10.02794,10.0,0.21726203,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.375,6.13429,10.0,0.0,0.0,10.028541,10.0,0.21413235,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.380,6.1450152,10.0,0.0,0.0,10.029179,10.0,0.21050927,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.385,6.155801,10.0,0.0,0.0,10.029854,10.0,0.2063928,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.390,6.1666455,10.0,0.0,0.0,10.030567,10.0,0.20178293,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.395,6.177548,10.0,0.0,0.0,10.031318,10.0,0.19667965,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.400,6.188507,10.0,0.0,0.0,10.032106,10.0,0.19108298,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.405,6.199521,10.0,0.0,0.0,10.032934,10.0,0.18499291,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.410,6.2105885,10.0,0.0,0.0,10.033801,10.0,0.17840944,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.415,6.221707,10.0,0.0,0.0,10.034707,10.0,0.17133258,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.420,6.2328744,10.0,0.0,0.0,10.035652,10.0,0.16376232,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.425,6.244089,10.0,0.0,0.0,10.036637,10.0,0.15569866,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.430,6.2553487,10.0,0.0,0.0,10.0376625,10.0,0.1471416,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.435,6.2666507,10.0,0.0,0.0,10.038729,10.0,0.13809115,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.440,6.2779927,10.0,0.0,0.0,10.039836,10.0,0.1285473,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.445,6.2893715,10.0,0.0,0.0,10.040985,10.0,0.118510045,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.450,6.3007846,10.0,0.0,0.0,10.042175,10.0,0.1079794,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.455,6.3122287,10.0,0.0,0.0,10.043407,10.0,0.09695536,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.460,6.323701,10.0,0.0,0.0,10.0446825,10.0,0.085437916,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.465,6.335198,10.0,0.0,0.0,10.0460005,10.0,0.07342707,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
005.470,6.3467145,10.0,0.0,0.0,10.047341,10.0,0.060956225,-0.43633232,0.0,0.0,0.0,0.0,0.9323292,0.9323292,0.0,0.0
005.475,6.358231,10.0,0.0,0.0,10.048437,10.0,0.048485376,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.480,6.369752,10.0,0.0,0.0,10.049371,10.0,0.036156245,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.28722945,0.28722945
005.485,6.38128,10.0,0.0,0.0,10.050265,10.0,0.024178825,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.7128353,0.7128353
005.490,6.3928123,10.0,0.0,0.0,10.051096,10.0,0.012510867,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.6272056,0.6272056
005.495,6.404347,10.0,0.0,0.0,10.051862,10.0,0.0011517154,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.62587774,0.62587774
005.500,6.415882,10.0,0.0,0.0,10.052559,10.0,-0.009905842,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.6112592,0.6112592
005.505,6.4274154,10.0,0.0,0.0,10.0531845,10.0,-0.020668045,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.5986166,0.5986166
005.510,6.4389453,10.0,0.0,0.0,10.053734,10.0,-0.031141214,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.5857973,0.5857973
005.515,6.45047,10.0,0.0,0.0,10.054204,10.0,-0.041331004,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.57434547,0.57434547
005.520,6.461988,10.0,0.0,0.0,10.054591,10.0,-0.051243424,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.56216216,0.56216216
005.525,6.473498,10.0,0.0,0.0,10.054892,10.0,-0.06088402,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.550918,0.550918
005.530,6.484998,10.0,0.0,0.0,10.055103,10.0,-0.07025827,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.53982735,0.53982735
005.535,6.4964876,10.0,0.0,0.0,10.055222,10.0,-0.07937204,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.52791935,0.52791935
005.540,6.507965,10.0,0.0,0.0,10.0552435,10.0,-0.08823015,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.51817614,0.51817614
005.545,6.5194297,10.0,0.0,0.0,10.055167,10.0,-0.096837915,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.50738484,0.50738484
005.550,6.53088,10.0,0.0,0.0,10.054993,10.0,-0.105208784,-0.43633232,0.0,0.0,0.0,0.0,0.016184896,0.016184896,0.49632177,0.49632177
005.555,6.542311,10.0,0.0,0.0,10.054754,10.0,-0.11339723,-0.43633232,0.0,0.0,0.0,0.0,0.1311929,0.1311929,0.50090575,0.50090575
005.560,6.553719,10.0,0.0,0.0,10.054475,10.0,-0.12135929,-0.43633232,0.0,0.0,0.0,0.0,0.12613997,0.12613997,0.58499086,0.58499086
005.565,6.5651,10.0,0.0,0.0,10.05417,10.0,-0.12914896,-0.43633232,0.0,0.0,0.0,0.0,0.20685965,0.20685965,0.5562478,0.5562478
005.570,6.576452,10.0,0.0,0.0,10.053847,10.0,-0.13672212,-0.43633232,0.0,0.0,0.0,0.0,0.17910656,0.17910656,0.6179246,0.6179246
005.575,6.587771,10.0,0.0,0.0,10.0535145,10.0,-0.14413242,-0.43633232,0.0,0.0,0.0,0.0,0.24538875,0.24538875,0.57543826,0.57543826
005.580,6.5990553,10.0,0.0,0.0,10.053176,10.0,-0.15133572,-0.43633232,0.0,0.0,0.0,0.0,0.20857403,0.20857403,0.6281431,0.6281431
005.585,6.610303,10.0,0.0,0.0,10.0528345,10.0,-0.15838508,-0.43633232,0.0,0.0,0.0,0.0,0.2674892,0.2674892,0.57945323,0.57945323
005.590,6.6215115,10.0,0.0,0.0,10.052491,10.0,-0.16523659,-0.43633232,0.0,0.0,0.0,0.0,0.22636405,0.22636405,0.6273993,0.6273993
005.595,6.6326795,10.0,0.0,0.0,10.052148,10.0,-0.17194262,-0.43633232,0.0,0.0,0.0,0.0,0.282303,0.282303,0.5771562,0.5771562
005.600,6.6438046,10.0,0.0,0.0,10.0518055,10.0,-0.17845945,-0.43633232,0.0,0.0,0.0,0.0,0.23970938,0.23970938,0.623157,0.623157
005.605,6.6548853,10.0,0.0,0.0,10.051463,10.0,-0.184839,-0.43633232,0.0,0.0,0.0,0.0,0.29343882,0.29343882,0.5716809,0.5716809
005.610,6.66592,10.0,0.0,0.0,10.051123,10.0,-0.19103742,-0.43633232,0.0,0.0,0.0,0.0,0.25071183,0.25071183,0.61780584,0.61780584
005.615,6.6769066,10.0,0.0,0.0,10.050784,10.0,-0.19710633,-0.43633232,0.0,0.0,0.0,0.0,0.30356503,0.30356503,0.5660429,0.5660429
005.620,6.6878443,10.0,0.0,0.0,10.0504465,10.0,-0.20300193,-0.43633232,0.0,0.0,0.0,0.0,0.25970718,0.25970718,0.61097217,0.61097217
005.625,6.698731,10.0,0.0,0.0,10.050111,10.0,-0.2087754,-0.43633232,0.0,0.0,0.0,0.0,0.31267405,0.31267405,0.56021166,0.56021166
005.630,6.709565,10.0,0.0,0.0,10.049777,10.0,-0.21438292,-0.43633232,0.0,0.0,0.0,0.0,0.26879343,0.26879343,0.6051353,0.6051353
005.635,6.7203455,10.0,0.0,0.0,10.049445,10.0,-0.21987535,-0.43633232,0.0,0.0,0.0,0.0,0.32084972,0.32084972,0.5541032,0.5541032
005.640,6.731071,10.0,0.0,0.0,10.049115,10.0,-0.22520883,-0.43633232,0.0,0.0,0.0,0.0,0.27690348,0.27690348,0.5990547,0.5990547
005.645,6.7417397,10.0,0.0,0.0,10.048787,10.0,-0.23043393,-0.43633232,0.0,0.0,0.0,0.0,0.32863566,0.32863566,0.54830885,0.54830885
005.650,6.7523503,10.0,0.0,0.0,10.048461,10.0,-0.23550676,-0.43633232,0.0,0.0,0.0,0.0,0.2846562,0.2846562,0.59325564,0.59325564
005.655,6.762902,10.0,0.0,0.0,10.048137,10.0,-0.24047755,-0.43633232,0.0,0.0,0.0,0.0,0.3360195,0.3360195,0.54284096,0.54284096
005.660,6.7733927,10.0,0.0,0.0,10.047814,10.0,-0.24530244,-0.43633232,0.0,0.0,0.0,0.0,0.2920402,0.2920402,0.58774984,0.58774984
005.665,6.7838216,10.0,0.0,0.0,10.047493,10.0,-0.25003132,-0.43633232,0.0,0.0,0.0,0.0,0.34305555,0.34305555,0.53764516,0.53764516
005.670,6.7941875,10.0,0.0,0.0,10.0471735,10.0,-0.25462034,-0.43633232,0.0,0.0,0.0,0.0,0.29966006,0.29966006,0.5830864,0.5830864
005.675,6.804489,10.0,0.0,0.0,10.046856,10.0,-0.25911915,-0.43633232,0.0,0.0,0.0,0.0,0.35038376,0.35038376,0.5332451,0.5332451
005.680,6.8147254,10.0,0.0,0.0,10.04654,10.0,-0.26348382,-0.43633232,0.0,0.0,0.0,0.0,0.30630657,0.30630657,0.5781858,0.5781858
005.685,6.824895,10.0,0.0,0.0,10.0462265,10.0,-0.26776373,-0.43633232,0.0,0.0,0.0,0.0,0.3567853,0.3567853,0.5285516,0.5285516
005.690,6.8349967,10.0,0.0,0.0,10.045915,10.0,-0.27191502,-0.43633232,0.0,0.0,0.0,0.0,0.3127264,0.3127264,0.57343614,0.57343614
005.695,6.8450294,10.0,0.0,0.0,10.045605,10.0,-0.2759867,-0.43633232,0.0,0.0,0.0,0.0,0.36282763,0.36282763,0.52414167,0.52414167
005.700,6.8549924,10.0,0.0,0.0,10.045297,10.0,-0.279935,-0.43633232,0.0,0.0,0.0,0.0,0.318849,0.318849,0.5689081,0.5689081
005.705,6.8648844,10.0,0.0,0.0,10.04499,10.0,-0.28380865,-0.43633232,0.0,0.0,0.0,0.0,0.36858994,0.36858994,0.51993614,0.51993614
005.710,6.8747044,10.0,0.0,0.0,10.044684,10.0,-0.28756383,-0.43633232,0.0,0.0,0.0,0.0,0.32517695,0.32517695,0.565253,0.565253
005.715,6.8844514,10.0,0.0,0.0,10.044381,10.0,-0.2912491,-0.43633232,0.0,0.0,0.0,0.0,0.3747235,0.3747235,0.5164471,0.5164471
005.720,6.894124,10.0,0.0,0.0,10.04408,10.0,-0.2948206,-0.43633232,0.0,0.0,0.0,0.0,0.3306612,0.3306612,0.561231,0.561231
005.725,6.903722,10.0,0.0,0.0,10.04378,10.0,-0.29832664,-0.43633232,0.0,0.0,0.0,0.0,0.37995467,0.37995467,0.51264036,0.51264036
005.730,6.913244,10.0,0.0,0.0,10.043482,10.0,-0.30172345,-0.43633232,0.0,0.0,0.0,0.0,0.33595356,0.33595356,0.55732524,0.55732524
005.735,6.922689,10.0,0.0,0.0,10.043185,10.0,-0.30505902,-0.43633232,0.0,0.0,0.0,0.0,0.3854799,0.3854799,0.5096178,0.5096178
005.740,6.9320564,10.0,0.0,0.0,10.042891,10.0,-0.30828962,-0.43633232,0.0,0.0,0.0,0.0,0.3415238,0.3415238,0.5542294,0.5542294
005.745,6.941345,10.0,0.0,0.0,10.042598,10.0,-0.31146303,-0.43633232,0.0,0.0,0.0,0.0,0.39024583,0.39024583,0.5061439,0.5061439
005.750,6.9505544,10.0,0.0,0.0,10.042306,10.0,-0.31453556,-0.43633232,0.0,0.0,0.0,0.0,0.34627175,0.34627175,0.5507357,0.5507357
005.755,6.9596834,10.0,0.0,0.0,10.042016,10.0,-0.3175547,-0.43633232,0.0,0.0,0.0,0.0,0.39528957,0.39528957,0.50347054,0.50347054
005.760,6.968731,10.0,0.0,0.0,10.041728,10.0,-0.3204769,-0.43633232,0.0,0.0,0.0,0.0,0.3513843,0.3513843,0.54796517,0.54796517
005.765,6.9776964,10.0,0.0,0.0,10.041442,10.0,-0.3233493,-0.43633232,0.0,0.0,0.0,0.0,0.39952013,0.39952013,0.5003998,0.5003998
005.770,6.9865794,10.0,0.0,0.0,10.041157,10.0,-0.32612842,-0.43633232,0.0,0.0,0.0,0.0,0.35572085,0.35572085,0.5447506,0.5447506
