time,posX,posY,posZ,angleX,angleY,angleZ,m1,m2,m3,m4
000.295,0.0,0.0,0.57468146,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.300,0.0,0.0,0.59440744,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.305,0.0,0.0,0.61446625,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.310,0.0,0.0,0.63485795,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.315,0.0,0.0,0.6555825,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.320,0.0,0.0,0.67663985,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.325,0.0,0.0,0.6980301,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.330,0.0,0.0,0.7197532,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.335,0.0,0.0,0.7418091,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.340,0.0,0.0,0.76419795,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.345,0.0,0.0,0.7869196,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.350,0.0,0.0,0.80997413,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.355,0.0,0.0,0.8333615,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.360,0.0,0.0,0.8570817,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.365,0.0,0.0,0.8811348,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.370,0.0,0.0,0.90552074,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.375,0.0,0.0,0.9302395,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.380,0.0,0.0,0.95529115,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.385,0.0,0.0,0.98067564,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.390,0.0,0.0,1.006393,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.395,0.0,0.0,1.0324432,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.400,0.0,0.0,1.0588262,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.405,0.0,0.0,1.0855421,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.410,0.0,0.0,1.1125908,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.415,0.0,0.0,1.1399724,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.420,0.0,0.0,1.1676869,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.425,0.0,0.0,1.1957343,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.430,0.0,0.0,1.2241144,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.435,0.0,0.0,1.2528274,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.440,0.0,0.0,1.2818733,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.445,0.0,0.0,1.3112521,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.450,0.0,0.0,1.3409637,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.455,0.0,0.0,1.3710082,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.460,0.0,0.0,1.4013854,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.465,0.0,0.0,1.4320955,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.470,0.0,0.0,1.4631386,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.475,0.0,0.0,1.4945145,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.480,0.0,0.0,1.5262232,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.485,0.0,0.0,1.5582647,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.490,0.0,0.0,1.5906391,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.495,0.0,0.0,1.6233463,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.500,0.0,0.0,1.6563865,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.505,0.0,0.0,1.6897595,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.510,0.0,0.0,1.7234653,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.515,0.0,0.0,1.757504,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.520,0.0,0.0,1.7918755,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.525,0.0,0.0,1.8265799,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.530,0.0,0.0,1.8616172,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.535,0.0,0.0,1.8969873,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.540,0.0,0.0,1.9326903,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.545,0.0,0.0,1.968726,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.550,0.0,0.0,2.0050948,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.555,0.0,0.0,2.0417962,0.0,0.0,0.0,1.0,1.0,1.0,1.0
000.560,0.0,0.0,2.0788305,0.0,0.0,0.0,1.0,1.0,1.0,1.0
