time,posX,setPosX,posY,setPosY,posZ,setPosZ,angleX,setAngleX,angleY,setAngleY,angleZ,setAngleZ,m1,m2,m3,m4,jetAngleX,jetAngleY
003.025,0.81452256,10.0,0.0,0.0,10.06864,10.0,0.43345097,0.43633232,0.0,0.0,0.0,0.0,0.5102934,0.5102934,0.5060155,0.5060155,0.0,0.0
003.030,0.8264689,10.0,0.0,0.0,10.068098,10.0,0.43352273,0.43633232,0.0,0.0,0.0,0.0,0.50988805,0.50988805,0.506129,0.506129,0.0,0.0
003.035,0.83850527,10.0,0.0,0.0,10.067561,10.0,0.43359265,0.43633232,0.0,0.0,0.0,0.0,0.5098494,0.5098494,0.5058284,0.5058284,0.0,0.0
003.040,0.8506317,10.0,0.0,0.0,10.067029,10.0,0.4336609,0.43633232,0.0,0.0,0.0,0.0,0.50945634,0.50945634,0.5058349,0.5058349,0.0,0.0
003.045,0.86284816,10.0,0.0,0.0,10.066501,10.0,0.4337274,0.43633232,0.0,0.0,0.0,0.0,0.5093137,0.5093137,0.5055435,0.5055435,0.0,0.0
003.050,0.87515473,10.0,0.0,0.0,10.065977,10.0,0.43379232,0.43633232,0.0,0.0,0.0,0.0,0.5095186,0.5095186,0.506011,0.506011,0.0,0.0
003.055,0.88755137,10.0,0.0,0.0,10.065458,10.0,0.4338556,0.43633232,0.0,0.0,0.0,0.0,0.5092857,0.5092857,0.50572455,0.50572455,0.0,0.0
003.060,0.900038,10.0,0.0,0.0,10.064943,10.0,0.43391734,0.43633232,0.0,0.0,0.0,0.0,0.5088874,0.5088874,0.5055561,0.5055561,0.0,0.0
003.065,0.91261476,10.0,0.0,0.0,10.064433,10.0,0.4339775,0.43633232,0.0,0.0,0.0,0.0,0.50920486,0.50920486,0.50577843,0.50577843,0.0,0.0
003.070,0.9252815,10.0,0.0,0.0,10.063927,10.0,0.43403625,0.43633232,0.0,0.0,0.0,0.0,0.5087282,0.5087282,0.505603,0.505603,0.0,0.0
003.075,0.9380384,10.0,0.0,0.0,10.063425,10.0,0.4340935,0.43633232,0.0,0.0,0.0,0.0,0.5090313,0.5090313,0.50575435,0.50575435,0.0,0.0
003.080,0.9508853,10.0,0.0,0.0,10.062927,10.0,0.43414935,0.43633232,0.0,0.0,0.0,0.0,0.5085447,0.5085447,0.5055034,0.5055034,0.0,0.0
003.085,0.96382225,10.0,0.0,0.0,10.062434,10.0,0.4342038,0.43633232,0.0,0.0,0.0,0.0,0.5087202,0.5087202,0.50569695,0.50569695,0.0,0.0
003.090,0.97684926,10.0,0.0,0.0,10.061945,10.0,0.43425694,0.43633232,0.0,0.0,0.0,0.0,0.5082298,0.5082298,0.5053647,0.5053647,0.0,0.0
003.095,0.98996633,10.0,0.0,0.0,10.06146,10.0,0.43430874,0.43633232,0.0,0.0,0.0,0.0,0.5084058,0.5084058,0.5054724,0.5054724,0.0,0.0
003.100,1.0031735,10.0,0.0,0.0,10.060979,10.0,0.43435928,0.43633232,0.0,0.0,0.0,0.0,0.5084362,0.5084362,0.50568783,0.50568783,0.0,0.0
003.105,1.0164707,10.0,0.0,0.0,10.060502,10.0,0.43440855,0.43633232,0.0,0.0,0.0,0.0,0.50798696,0.50798696,0.505191,0.505191,0.0,0.0
003.110,1.0298579,10.0,0.0,0.0,10.060029,10.0,0.43445662,0.43633232,0.0,0.0,0.0,0.0,0.50796723,0.50796723,0.5053712,0.5053712,0.0,0.0
003.115,1.0433351,10.0,0.0,0.0,10.05956,10.0,0.43450347,0.43633232,0.0,0.0,0.0,0.0,0.5080478,0.5080478,0.5054132,0.5054132,0.0,0.0
003.120,1.0569024,10.0,0.0,0.0,10.059094,10.0,0.4345492,0.43633232,0.0,0.0,0.0,0.0,0.50798875,0.50798875,0.505557,0.505557,0.0,0.0
003.125,1.0705599,10.0,0.0,0.0,10.058634,10.0,0.43459377,0.43633232,0.0,0.0,0.0,0.0,0.508094,0.508094,0.50549847,0.50549847,0.0,0.0
003.130,1.0843072,10.0,0.0,0.0,10.058177,10.0,0.43463725,0.43633232,0.0,0.0,0.0,0.0,0.50736487,0.50736487,0.5050825,0.5050825,0.0,0.0
003.135,1.0981445,10.0,0.0,0.0,10.057724,10.0,0.43467966,0.43633232,0.0,0.0,0.0,0.0,0.5073738,0.5073738,0.5050349,0.5050349,0.0,0.0
003.140,1.1120719,10.0,0.0,0.0,10.057275,10.0,0.43472102,0.43633232,0.0,0.0,0.0,0.0,0.5073101,0.5073101,0.5050221,0.5050221,0.0,0.0
003.145,1.1260892,10.0,0.0,0.0,10.056829,10.0,0.43476138,0.43633232,0.0,0.0,0.0,0.0,0.50723493,0.50723493,0.5049828,0.5049828,0.0,0.0
003.150,1.1401966,10.0,0.0,0.0,10.056388,10.0,0.43480068,0.43633232,0.0,0.0,0.0,0.0,0.5071497,0.5071497,0.5049156,0.5049156,0.0,0.0
003.155,1.1543939,10.0,0.0,0.0,10.05595,10.0,0.43483907,0.43633232,0.0,0.0,0.0,0.0,0.50693375,0.50693375,0.5049413,0.5049413,0.0,0.0
003.160,1.1686813,10.0,0.0,0.0,10.055515,10.0,0.4348765,0.43633232,0.0,0.0,0.0,0.0,0.5068911,0.5068911,0.5047557,0.5047557,0.0,0.0
003.165,1.1830586,10.0,0.0,0.0,10.055084,10.0,0.43491298,0.43633232,0.0,0.0,0.0,0.0,0.5072991,0.5072991,0.5052354,0.5052354,0.0,0.0
003.170,1.197526,10.0,0.0,0.0,10.054657,10.0,0.4349486,0.43633232,0.0,0.0,0.0,0.0,0.50706834,0.50706834,0.5051716,0.5051716,0.0,0.0
003.175,1.2120833,10.0,0.0,0.0,10.054234,10.0,0.43498328,0.43633232,0.0,0.0,0.0,0.0,0.5069542,0.5069542,0.50495327,0.50495327,0.0,0.0
003.180,1.2267307,10.0,0.0,0.0,10.053814,10.0,0.43501714,0.43633232,0.0,0.0,0.0,0.0,0.5066556,0.5066556,0.5048814,0.5048814,0.0,0.0
003.185,1.2414681,10.0,0.0,0.0,10.053398,10.0,0.43505016,0.43633232,0.0,0.0,0.0,0.0,0.5064752,0.5064752,0.50465345,0.50465345,0.0,0.0
003.190,1.2562953,10.0,0.0,0.0,10.052985,10.0,0.43508238,0.43633232,0.0,0.0,0.0,0.0,0.5062341,0.5062341,0.50444824,0.50444824,0.0,0.0
003.195,1.2712126,10.0,0.0,0.0,10.052576,10.0,0.43511376,0.43633232,0.0,0.0,0.0,0.0,0.50657034,0.50657034,0.5047816,0.5047816,0.0,0.0
003.200,1.2862198,10.0,0.0,0.0,10.052171,10.0,0.43514442,0.43633232,0.0,0.0,0.0,0.0,0.50621414,0.50621414,0.5046252,0.5046252,0.0,0.0
003.205,1.301317,10.0,0.0,0.0,10.051768,10.0,0.43517426,0.43633232,0.0,0.0,0.0,0.0,0.5060415,0.5060415,0.50424707,0.50424707,0.0,0.0
003.210,1.3165041,10.0,0.0,0.0,10.05137,10.0,0.43520343,0.43633232,0.0,0.0,0.0,0.0,0.5061469,0.5061469,0.5047072,0.5047072,0.0,0.0
003.215,1.3317811,10.0,0.0,0.0,10.050975,10.0,0.4352318,0.43633232,0.0,0.0,0.0,0.0,0.50598586,0.50598586,0.50425124,0.50425124,0.0,0.0
003.220,1.3471481,10.0,0.0,0.0,10.050583,10.0,0.43525958,0.43633232,0.0,0.0,0.0,0.0,0.50546765,0.50546765,0.5041146,0.5041146,0.0,0.0
003.225,1.3626049,10.0,0.0,0.0,10.050194,10.0,0.43528655,0.43633232,0.0,0.0,0.0,0.0,0.50589484,0.50589484,0.50414854,0.50414854,0.0,0.0
003.230,1.3781515,10.0,0.0,0.0,10.0498085,10.0,0.43531296,0.43633232,0.0,0.0,0.0,0.0,0.5058503,0.5058503,0.5046257,0.5046257,0.0,0.0
003.235,1.3937881,10.0,0.0,0.0,10.049426,10.0,0.43533862,0.43633232,0.0,0.0,0.0,0.0,0.5056633,0.5056633,0.5040631,0.5040631,0.0,0.0
003.240,1.4095147,10.0,0.0,0.0,10.049047,10.0,0.43536374,0.43633232,0.0,0.0,0.0,0.0,0.5056392,0.5056392,0.5044534,0.5044534,0.0,0.0
003.245,1.4253311,10.0,0.0,0.0,10.048672,10.0,0.43538815,0.43633232,0.0,0.0,0.0,0.0,0.5054144,0.5054144,0.5038622,0.5038622,0.0,0.0
003.250,1.4412374,10.0,0.0,0.0,10.0483,10.0,0.43541205,0.43633232,0.0,0.0,0.0,0.0,0.5053542,0.5053542,0.50422233,0.50422233,0.0,0.0
003.255,1.4572335,10.0,0.0,0.0,10.047931,10.0,0.43543524,0.43633232,0.0,0.0,0.0,0.0,0.5050947,0.5050947,0.50359935,0.50359935,0.0,0.0
003.260,1.4733195,10.0,0.0,0.0,10.0475645,10.0,0.435458,0.43633232,0.0,0.0,0.0,0.0,0.50494033,0.50494033,0.5039874,0.5039874,0.0,0.0
003.265,1.4894953,10.0,0.0,0.0,10.047201,10.0,0.43548006,0.43633232,0.0,0.0,0.0,0.0,0.5053468,0.5053468,0.50378597,0.50378597,0.0,0.0
003.270,1.5057609,10.0,0.0,0.0,10.046842,10.0,0.4355017,0.43633232,0.0,0.0,0.0,0.0,0.5051073,0.5051073,0.50420225,0.50420225,0.0,0.0
003.275,1.5221164,10.0,0.0,0.0,10.046485,10.0,0.43552268,0.43633232,0.0,0.0,0.0,0.0,0.50485176,0.50485176,0.503452,0.503452,0.0,0.0
003.280,1.5385617,10.0,0.0,0.0,10.046131,10.0,0.43554327,0.43633232,0.0,0.0,0.0,0.0,0.5046446,0.5046446,0.50376946,0.50376946,0.0,0.0
003.285,1.5550969,10.0,0.0,0.0,10.04578,10.0,0.4355632,0.43633232,0.0,0.0,0.0,0.0,0.5049402,0.5049402,0.5035556,0.5035556,0.0,0.0
003.290,1.5717218,10.0,0.0,0.0,10.045432,10.0,0.43558282,0.43633232,0.0,0.0,0.0,0.0,0.5046525,0.5046525,0.5038967,0.5038967,0.0,0.0
003.295,1.5884366,10.0,0.0,0.0,10.045087,10.0,0.43560177,0.43633232,0.0,0.0,0.0,0.0,0.5049898,0.5049898,0.50358444,0.50358444,0.0,0.0
003.300,1.6052413,10.0,0.0,0.0,10.044745,10.0,0.43562043,0.43633232,0.0,0.0,0.0,0.0,0.5046244,0.5046244,0.50394636,0.50394636,0.0,0.0
003.305,1.6221356,10.0,0.0,0.0,10.044406,10.0,0.43563846,0.43633232,0.0,0.0,0.0,0.0,0.50436825,0.50436825,0.50301665,0.50301665,0.0,0.0
003.310,1.6391199,10.0,0.0,0.0,10.04407,10.0,0.4356562,0.43633232,0.0,0.0,0.0,0.0,0.50456005,0.50456005,0.50390893,0.50390893,0.0,0.0
003.315,1.6561939,10.0,0.0,0.0,10.043736,10.0,0.43567336,0.43633232,0.0,0.0,0.0,0.0,0.50422925,0.50422925,0.502997,0.502997,0.0,0.0
003.320,1.6733576,10.0,0.0,0.0,10.0434065,10.0,0.4356902,0.43633232,0.0,0.0,0.0,0.0,0.5044686,0.5044686,0.50378484,0.50378484,0.0,0.0
003.325,1.6906111,10.0,0.0,0.0,10.043078,10.0,0.43570656,0.43633232,0.0,0.0,0.0,0.0,0.50400496,0.50400496,0.50294876,0.50294876,0.0,0.0
003.330,1.7079544,10.0,0.0,0.0,10.042753,10.0,0.43572256,0.43633232,0.0,0.0,0.0,0.0,0.5043545,0.5043545,0.5035695,0.5035695,0.0,0.0
003.335,1.7253875,10.0,0.0,0.0,10.042431,10.0,0.43573812,0.43633232,0.0,0.0,0.0,0.0,0.5043381,0.5043381,0.50338334,0.50338334,0.0,0.0
003.340,1.7429103,10.0,0.0,0.0,10.042111,10.0,0.43575335,0.43633232,0.0,0.0,0.0,0.0,0.5041064,0.5041064,0.5033841,0.5033841,0.0,0.0
003.345,1.7605228,10.0,0.0,0.0,10.041795,10.0,0.43576816,0.43633232,0.0,0.0,0.0,0.0,0.5040824,0.5040824,0.5031486,0.5031486,0.0,0.0
003.350,1.7782252,10.0,0.0,0.0,10.041481,10.0,0.4357826,0.43633232,0.0,0.0,0.0,0.0,0.50384456,0.50384456,0.50309855,0.50309855,0.0,0.0
003.355,1.7960172,10.0,0.0,0.0,10.04117,10.0,0.43579674,0.43633232,0.0,0.0,0.0,0.0,0.5036938,0.5036938,0.5029329,0.5029329,0.0,0.0
003.360,1.8138989,10.0,0.0,0.0,10.040861,10.0,0.43581045,0.43633232,0.0,0.0,0.0,0.0,0.503572,0.503572,0.50270987,0.50270987,0.0,0.0
003.365,1.8318704,10.0,0.0,0.0,10.040555,10.0,0.43582392,0.43633232,0.0,0.0,0.0,0.0,0.5038133,0.5038133,0.5032492,0.5032492,0.0,0.0
003.370,1.8499316,10.0,0.0,0.0,10.040252,10.0,0.43583694,0.43633232,0.0,0.0,0.0,0.0,0.50381386,0.50381386,0.5028565,0.5028565,0.0,0.0
003.375,1.8680824,10.0,0.0,0.0,10.039951,10.0,0.43584976,0.43633232,0.0,0.0,0.0,0.0,0.5033606,0.5033606,0.50288904,0.50288904,0.0,0.0
003.380,1.8863229,10.0,0.0,0.0,10.039653,10.0,0.43586215,0.43633232,0.0,0.0,0.0,0.0,0.50335956,0.50335956,0.50244105,0.50244105,0.0,0.0
003.385,1.9046531,10.0,0.0,0.0,10.039357,10.0,0.4358743,0.43633232,0.0,0.0,0.0,0.0,0.5034831,0.5034831,0.50299376,0.50299376,0.0,0.0
003.390,1.9230729,10.0,0.0,0.0,10.039064,10.0,0.4358861,0.43633232,0.0,0.0,0.0,0.0,0.503366,0.503366,0.5026144,0.5026144,0.0,0.0
003.395,1.9415824,10.0,0.0,0.0,10.038774,10.0,0.4358977,0.43633232,0.0,0.0,0.0,0.0,0.50297827,0.50297827,0.5024771,0.5024771,0.0,0.0
003.400,1.9601816,10.0,0.0,0.0,10.038486,10.0,0.4359089,0.43633232,0.0,0.0,0.0,0.0,0.503441,0.503441,0.502615,0.502615,0.0,0.0
003.405,1.9788704,10.0,0.0,0.0,10.038199,10.0,0.43591994,0.43633232,0.0,0.0,0.0,0.0,0.5029402,0.5029402,0.50254333,0.50254333,0.0,0.0
003.410,1.9976488,10.0,0.0,0.0,10.037916,10.0,0.4359306,0.43633232,0.0,0.0,0.0,0.0,0.5034104,0.5034104,0.50262624,0.50262624,0.0,0.0
003.415,2.016517,10.0,0.0,0.0,10.037635,10.0,0.43594107,0.43633232,0.0,0.0,0.0,0.0,0.5029187,0.5029187,0.50249815,0.50249815,0.0,0.0
003.420,2.0354748,10.0,0.0,0.0,10.037356,10.0,0.43595126,0.40311337,0.0,0.0,0.0,0.0,0.5032774,0.5032774,0.50264525,0.50264525,0.0,0.0
003.425,2.0545218,10.0,0.0,0.0,10.037079,10.0,0.4355025,0.30904675,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.430,2.0736578,10.0,0.0,0.0,10.036803,10.0,0.43459478,0.21415997,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.435,2.0928826,10.0,0.0,0.0,10.036529,10.0,0.4332281,0.120121956,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.440,2.1121962,10.0,0.0,0.0,10.036256,10.0,0.43140247,0.025600433,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.445,2.131598,10.0,0.0,0.0,10.035985,10.0,0.4291179,-0.06907463,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.450,2.1510875,10.0,0.0,0.0,10.035716,10.0,0.42637435,-0.1632309,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.455,2.1706643,10.0,0.0,0.0,10.035449,10.0,0.42317185,-0.25686932,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.460,2.190328,10.0,0.0,0.0,10.035185,10.0,0.4195104,-0.3506546,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.465,2.2100775,10.0,0.0,0.0,10.034924,10.0,0.41538998,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.470,2.2299123,10.0,0.0,0.0,10.034665,10.0,0.41081062,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.475,2.2498314,10.0,0.0,0.0,10.03441,10.0,0.4057723,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.480,2.2698338,10.0,0.0,0.0,10.03416,10.0,0.40027502,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.485,2.2899184,10.0,0.0,0.0,10.033913,10.0,0.3943188,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.490,2.310084,10.0,0.0,0.0,10.03367,10.0,0.3879036,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.495,2.3303297,10.0,0.0,0.0,10.033434,10.0,0.38102946,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.500,2.350654,10.0,0.0,0.0,10.033203,10.0,0.3736964,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.505,2.3710551,10.0,0.0,0.0,10.032979,10.0,0.36590436,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.510,2.391532,10.0,0.0,0.0,10.032763,10.0,0.35765338,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.515,2.4120827,10.0,0.0,0.0,10.032554,10.0,0.34894344,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.520,2.4327054,10.0,0.0,0.0,10.032352,10.0,0.33977455,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.525,2.4533985,10.0,0.0,0.0,10.032161,10.0,0.3301467,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.530,2.47416,10.0,0.0,0.0,10.031979,10.0,0.3200599,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.535,2.494988,10.0,0.0,0.0,10.031807,10.0,0.30951414,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.540,2.5158803,10.0,0.0,0.0,10.031647,10.0,0.29850942,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.545,2.5368347,10.0,0.0,0.0,10.031498,10.0,0.28704575,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.550,2.557849,10.0,0.0,0.0,10.031362,10.0,0.27512312,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.555,2.5789204,10.0,0.0,0.0,10.031239,10.0,0.26274154,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.560,2.6000466,10.0,0.0,0.0,10.031129,10.0,0.249901,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.565,2.621225,10.0,0.0,0.0,10.0310335,10.0,0.2366015,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.570,2.6424532,10.0,0.0,0.0,10.030953,10.0,0.22284305,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.575,2.663728,10.0,0.0,0.0,10.0308895,10.0,0.20862564,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.580,2.6850464,10.0,0.0,0.0,10.030842,10.0,0.1939493,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.585,2.7064056,10.0,0.0,0.0,10.030811,10.0,0.178814,-0.43633232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
003.590,2.7277975,10.0,0.0,0.0,10.030772,10.0,0.16327801,-0.43633232,0.0,0.0,0.0,0.0,0.8730069,0.8730069,0.0,0.0,0.0,0.0
003.595,2.7492237,10.0,0.0,0.0,10.030751,10.0,0.14820099,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
003.600,2.7706811,10.0,0.0,0.0,10.030749,10.0,0.13358292,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
003.605,2.7921667,10.0,0.0,0.0,10.0307665,10.0,0.11942381,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
003.610,2.8136744,10.0,0.0,0.0,10.03078,10.0,0.10567232,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.888173,0.888173,0.0,0.0
003.615,2.8351994,10.0,0.0,0.0,10.030764,10.0,0.09227081,-0.43633232,0.0,0.0,0.0,0.0,0.0,0.0,0.7625397,0.7625397,0.0,0.0
003.620,2.8567388,10.0,0.0,0.0,10.030716,10.0,0.07921131,-0.43633232,0.0,0.0,0.0,0.0,0.0053060055,0.0053060055,0.7505224,0.7505224,0.0,0.0
003.625,2.8782916,10.0,0.0,0.0,10.030645,10.0,0.06646532,-0.43633232,0.0,0.0,0.0,0.0,0.055492103,0.055492103,0.73856324,0.73856324,0.0,0.0
003.630,2.8998559,10.0,0.0,0.0,10.030558,10.0,0.054042324,-0.43633232,0.0,0.0,0.0,0.0,0.059215248,0.059215248,0.7629964,0.7629964,0.0,0.0
003.635,2.9214299,10.0,0.0,0.0,10.030458,10.0,0.041919395,-0.43633232,0.0,0.0,0.0,0.0,0.09493607,0.09493607,0.74873704,0.74873704,0.0,0.0
003.640,2.9430113,10.0,0.0,0.0,10.03035,10.0,0.03010206,-0.43633232,0.0,0.0,0.0,0.0,0.09626931,0.09626931,0.7621133,0.7621133,0.0,0.0
003.645,2.9645984,10.0,0.0,0.0,10.030235,10.0,0.018571643,-0.43633232,0.0,0.0,0.0,0.0,0.12286919,0.12286919,0.7480294,0.7480294,0.0,0.0
003.650,2.986189,10.0,0.0,0.0,10.030116,10.0,0.0073305564,-0.43633232,0.0,0.0,0.0,0.0,0.124242544,0.124242544,0.7546518,0.7546518,0.0,0.0
003.655,3.0077808,10.0,0.0,0.0,10.029994,10.0,-0.0036364486,-0.43633232,0.0,0.0,0.0,0.0,0.1443032,0.1443032,0.74149024,0.74149024,0.0,0.0
003.660,3.029372,10.0,0.0,0.0,10.02987,10.0,-0.014329183,-0.43633232,0.0,0.0,0.0,0.0,0.14641666,0.14641666,0.7440157,0.7440157,0.0,0.0
003.665,3.0509605,10.0,0.0,0.0,10.029744,10.0,-0.02476043,-0.43633232,0.0,0.0,0.0,0.0,0.16210097,0.16210097,0.7318451,0.7318451,0.0,0.0
003.670,3.0725443,10.0,0.0,0.0,10.029618,10.0,-0.03493156,-0.43633232,0.0,0.0,0.0,0.0,0.16535509,0.16535509,0.73212373,0.73212373,0.0,0.0
003.675,3.0941215,10.0,0.0,0.0,10.029491,10.0,-0.044853244,-0.43633232,0.0,0.0,0.0,0.0,0.17761004,0.17761004,0.72111285,0.72111285,0.0,0.0
003.680,3.11569,10.0,0.0,0.0,10.029365,10.0,-0.054528136,-0.43633232,0.0,0.0,0.0,0.0,0.18169677,0.18169677,0.7194241,0.7194241,0.0,0.0
003.685,3.1372483,10.0,0.0,0.0,10.029238,10.0,-0.06396523,-0.43633232,0.0,0.0,0.0,0.0,0.19212359,0.19212359,0.71025103,0.71025103,0.0,0.0
003.690,3.1587944,10.0,0.0,0.0,10.029112,10.0,-0.073168024,-0.43633232,0.0,0.0,0.0,0.0,0.19655943,0.19655943,0.7070689,0.7070689,0.0,0.0
003.695,3.1803265,10.0,0.0,0.0,10.028986,10.0,-0.08214431,-0.43633232,0.0,0.0,0.0,0.0,0.2051009,0.2051009,0.69862735,0.69862735,0.0,0.0
003.700,3.201843,10.0,0.0,0.0,10.02886,10.0,-0.090897895,-0.43633232,0.0,0.0,0.0,0.0,0.20986009,0.20986009,0.69511247,0.69511247,0.0,0.0
003.705,3.2233422,10.0,0.0,0.0,10.028735,10.0,-0.09943595,-0.43633232,0.0,0.0,0.0,0.0,0.21830624,0.21830624,0.68791074,0.68791074,0.0,0.0
003.710,3.2448223,10.0,0.0,0.0,10.02861,10.0,-0.107762255,-0.43633232,0.0,0.0,0.0,0.0,0.2224676,0.2224676,0.68384,0.68384,0.0,0.0
003.715,3.2662818,10.0,0.0,0.0,10.028486,10.0,-0.11588347,-0.43633232,0.0,0.0,0.0,0.0,0.23033684,0.23033684,0.67720574,0.67720574,0.0,0.0
003.720,3.2877192,10.0,0.0,0.0,10.028362,10.0,-0.12380335,-0.43633232,0.0,0.0,0.0,0.0,0.23447055,0.23447055,0.6731531,0.6731531,0.0,0.0
003.725,3.3091328,10.0,0.0,0.0,10.028238,10.0,-0.13152805,-0.43633232,0.0,0.0,0.0,0.0,0.24179435,0.24179435,0.6670549,0.6670549,0.0,0.0
003.730,3.3305213,10.0,0.0,0.0,10.028115,10.0,-0.13906136,-0.43633232,0.0,0.0,0.0,0.0,0.24653852,0.24653852,0.6635364,0.6635364,0.0,0.0
003.735,3.3518832,10.0,0.0,0.0,10.027992,10.0,-0.14640893,-0.43633232,0.0,0.0,0.0,0.0,0.25270462,0.25270462,0.6574421,0.6574421,0.0,0.0
003.740,3.3732169,10.0,0.0,0.0,10.027869,10.0,-0.1535745,-0.43633232,0.0,0.0,0.0,0.0,0.25740403,0.25740403,0.653959,0.653959,0.0,0.0
003.745,3.3945212,10.0,0.0,0.0,10.027747,10.0,-0.16056338,-0.43633232,0.0,0.0,0.0,0.0,0.26381433,0.26381433,0.64876497,0.64876497,0.0,0.0
003.750,3.4157946,10.0,0.0,0.0,10.027625,10.0,-0.16737917,-0.43633232,0.0,0.0,0.0,0.0,0.26775086,0.26775086,0.6448909,0.6448909,0.0,0.0
003.755,3.437036,10.0,0.0,0.0,10.027503,10.0,-0.17402685,-0.43633232,0.0,0.0,0.0,0.0,0.27376258,0.27376258,0.64008605,0.64008605,0.0,0.0
003.760,3.4582438,10.0,0.0,0.0,10.027381,10.0,-0.18050994,-0.43633232,0.0,0.0,0.0,0.0,0.27822465,0.27822465,0.636831,0.636831,0.0,0.0
003.765,3.479417,10.0,0.0,0.0,10.02726,10.0,-0.18683302,-0.43633232,0.0,0.0,0.0,0.0,0.28382343,0.28382343,0.6324391,0.6324391,0.0,0.0
003.770,3.5005543,10.0,0.0,0.0,10.027139,10.0,-0.19299972,-0.43633232,0.0,0.0,0.0,0.0,0.28778487,0.28778487,0.6285308,0.6285308,0.0,0.0
003.775,3.5216544,10.0,0.0,0.0,10.027018,10.0,-0.1990141,-0.43633232,0.0,0.0,0.0,0.0,0.2928068,0.2928068,0.62470645,0.62470645,0.0,0.0
003.780,3.542716,10.0,0.0,0.0,10.026896,10.0,-0.20487976,-0.43633232,0.0,0.0,0.0,0.0,0.2973386,0.2973386,0.62137234,0.62137234,0.0,0.0
003.785,3.5637383,10.0,0.0,0.0,10.026775,10.0,-0.21060053,-0.43633232,0.0,0.0,0.0,0.0,0.3020926,0.3020926,0.61781603,0.61781603,0.0,0.0
003.790,3.58472,10.0,0.0,0.0,10.026654,10.0,-0.21617985,-0.43633232,0.0,0.0,0.0,0.0,0.3064633,0.3064633,0.61464316,0.61464316,0.0,0.0
003.795,3.6056597,10.0,0.0,0.0,10.026533,10.0,-0.22162133,-0.43633232,0.0,0.0,0.0,0.0,0.31098944,0.31098944,0.61131483,0.61131483,0.0,0.0
